Case ID,Cluster,ICS Score
2011-P-1328,5,1325.42909862
2011-P-0133,5,1282.42058174
2011-P-1339,5,1293.55485192
2011-P-0134,5,1415.26159575
2011-P-1340,2,957.220885981
2011-P-1343,5,1365.47369165
2011-P-1344,2,824.85769692
2011-P-1346,5,1333.2737392
2011-P-1353,5,1322.86111291
2011-P-1354,5,1358.86109236
2011-P-1356,5,1317.88119741
2011-P-1357,5,1345.53618524
2011-P-1359,5,1280.87962405
2011-P-0136,5,1364.22279573
2011-P-1362,5,1322.10171242
2011-P-1368,5,1349.16105509
2011-P-1370,5,1371.1708614
2011-P-1377,2,976.486502765
2011-P-0138,5,1271.4484302
2011-P-1381,5,1318.31345739
2011-P-1382,2,830.760852933
2011-P-1383,5,1388.16973179
2011-P-1384,5,1389.99110451
2011-P-1385,5,1292.5509304
2011-P-1386,5,1274.97576239
2011-P-1393,5,1251.3783211
2011-P-1394,2,963.46244874
2011-P-1395,5,1335.42262906
2011-P-1396,5,1332.06737136
2011-P-1397,2,968.243149453
2011-P-1398,5,1397.66669816
2011-P-1402,5,1388.70820141
2011-P-1407,5,1353.71986689
2011-P-1412,5,1390.1432613
2011-P-1413,5,1278.8559304
2011-P-1414,5,1352.49694009
2011-P-1416,5,1385.26521586
2011-P-1417,5,1368.41174275
2011-P-1419,5,1318.75224004
2011-P-1420,5,1378.27482898
2011-P-1425,5,1323.91669005
2011-P-1426,2,889.422852868
2011-P-1429,5,1406.75270126
2011-P-1433,5,1338.58735567
2011-P-1448,5,1360.94166736
2011-P-1449,5,1252.20163942
2011-P-1451,2,721.072395845
2011-P-1457,5,1394.82876296
2011-P-0146,2,600.262509224
2011-P-1464,2,772.758912711
2011-P-1467,5,1367.51525524
2011-P-0147,5,1342.60555904
2011-P-1470,5,1335.75744477
2011-P-1475,5,1333.96336772
2011-P-1479,5,1363.56419853
2011-P-1480,5,1321.94100821
2011-P-1481,2,946.919165371
2011-P-1486,5,1371.49757261
2011-P-1488,5,1262.51057922
2011-P-0149,5,1360.06168612
2011-P-1493,5,1357.42862058
2011-P-1494,5,1338.9489814
2011-P-1495,2,955.793203924
2011-P-1496,2,905.697892581
2011-P-0015,2,957.358679548
2011-P-0150,5,1326.54358854
2011-P-1500,5,1242.26985936
2011-P-1503,5,1332.68905222
2011-P-1505,2,961.529339938
2011-P-1506,5,1278.54238711
2011-P-1507,2,921.753263681
2011-P-0151,5,1281.27457911
2011-P-1513,5,1363.07331167
2011-P-1514,5,1388.23698957
2011-P-1515,5,1259.99296696
2011-P-1518,5,1329.73094374
2011-P-1519,5,1281.47304555
2011-P-1520,5,1362.64051877
2011-P-1522,5,1304.1235014
2011-P-1525,5,1363.00200767
2011-P-1526,2,953.877413418
2011-P-1527,5,1369.0184945
2011-P-0153,5,1222.95826945
2011-P-1536,5,1389.43074116
2011-P-1547,3,1280.54375
2011-P-1548,5,1264.40647993
2011-P-1549,5,1357.07196786
2011-P-0155,2,921.00561295
2011-P-1552,2,939.663087271
2011-P-1554,5,1323.36030763
2011-P-1557,5,1298.82184829
2011-P-1559,5,1348.08453204
2011-P-0156,2,685.420282765
2011-P-1560,5,1272.33837709
2011-P-1567,2,807.541616645
2011-P-1568,5,1356.38609268
2011-P-1569,2,958.127108887
2011-P-1570,5,1366.97790381
2011-P-1571,2,983.885718856
2011-P-1573,5,1319.59785292
2011-P-1575,2,759.156191916
2011-P-1576,2,973.045634714
2011-P-1577,5,1370.54927433
2011-P-1589,5,1310.17649313
2011-P-0159,5,1295.66104298
2011-P-1594,2,918.207024476
2011-P-1595,2,863.65264654
2011-P-1596,5,1349.26465649
2011-P-1597,5,1353.22746467
2011-P-1601,5,1105.62335431
2011-P-1602,5,1375.4943089
2011-P-1603,5,1373.0405419
2011-P-1605,5,1384.04877263
2011-P-1611,5,1180.16287092
2011-P-1612,5,1366.51506098
2011-P-1613,3,1352.0427541
2011-P-1614,5,1321.58431466
2011-P-1618,5,1396.2069559
2011-P-1620,5,1351.78446139
2011-P-1621,5,1305.49008902
2011-P-1622,5,1307.47426845
2011-P-1629,2,972.168633567
2011-P-1631,5,1359.13531292
2011-P-1635,5,1323.38195684
2011-P-1639,5,1353.50027397
2011-P-1644,5,1375.83279467
2011-P-1645,5,1301.14256356
2011-P-1648,2,860.274483273
2011-P-1649,5,1351.84388875
2011-P-0165,5,1350.63260469
2011-P-1651,5,1357.83420818
2011-P-1652,5,1378.00187563
2011-P-1656,5,1276.51066147
2011-P-1657,5,1344.78282065
2011-P-1658,5,1328.74244745
2011-P-0166,2,971.593240817
2011-P-1660,5,1281.79462983
2011-P-1661,5,1327.90908564
2011-P-1662,2,955.656115839
2011-P-1663,2,966.517599886
2011-P-1667,5,1352.20711196
2011-P-1668,2,977.004422784
2011-P-1674,5,1267.24158448
2011-P-1688,5,1232.28409362
2011-P-1694,5,1341.56438817
2011-P-0170,5,1311.65379689
2011-P-1704,2,956.204997081
2011-P-1707,5,1299.49575781
2011-P-1708,5,1288.93613352
2011-P-0171,5,1392.69444787
2011-P-1712,5,1276.38211731
2011-P-1717,5,1381.72390097
2011-P-1720,2,965.207648249
2011-P-1721,5,1364.86005517
2011-P-1723,2,964.57655817
2011-P-1724,5,1405.53632944
2011-P-1725,2,899.641989015
2011-P-1730,2,965.071583431
2011-P-1737,2,941.344755225
2011-P-1739,5,1291.7251492
2011-P-1740,5,1266.70976213
2011-P-1746,5,1351.48721972
2011-P-1749,5,1361.26166526
2011-P-1753,2,889.573456741
2011-P-1757,5,1307.34644873
2011-P-1763,5,1350.32173629
2011-P-1764,5,1379.80972967
2011-P-1770,2,855.671337968
2011-P-1772,2,968.138965897
2011-P-1773,2,925.584001982
2011-P-1776,5,1227.20029375
2011-P-1777,5,1276.87924026
2011-P-1778,5,1268.18410578
2011-P-1779,5,1379.08536901
2011-P-1780,5,1287.81333032
2011-P-1781,2,918.478892741
2011-P-1783,5,1326.4654748
2011-P-1784,5,1326.04046945
2011-P-1788,5,1382.68586849
2011-P-1789,5,1360.52309295
2011-P-1791,5,1301.05280482
2011-P-1796,5,1378.80241424
2011-P-1798,5,1381.79461799
2011-P-0180,5,1348.21363951
2011-P-1808,5,1313.11279445
2011-P-0181,2,950.010413737
2011-P-1810,5,1365.05969406
2011-P-1814,5,1353.4898019
2011-P-1817,5,1380.57064579
2011-P-1818,2,928.761245178
2011-P-1819,2,939.443183665
2011-P-1824,5,1307.88005647
2011-P-1827,5,1284.21589087
2011-P-1834,2,979.447813244
2011-P-1838,2,963.527450426
2011-P-1839,5,1313.82491558
2011-P-1841,2,949.84821354
2011-P-1842,5,1362.94816057
2011-P-1843,2,969.719180188
2011-P-1849,5,1397.5088315
2011-P-1850,5,1365.74093016
2011-P-1851,2,971.944135087
2011-P-1855,5,1295.1285086
2011-P-1856,2,967.631098645
2011-P-1858,5,1380.27793117
2011-P-1859,2,790.466438088
2011-P-0186,2,927.282962677
2011-P-1860,5,1361.08903559
2011-P-1862,5,1375.52590476
2011-P-1864,5,1331.21557279
2011-P-1865,5,1344.09540441
2011-P-1867,5,1366.58928673
2011-P-0187,5,1313.83488797
2011-P-1874,5,1389.55955127
2011-P-1876,5,1319.01440387
2011-P-1877,5,1382.82118853
2011-P-1878,5,1342.45732056
2011-P-0188,2,975.691518173
2011-P-1881,5,1275.83448666
2011-P-1882,5,1273.47309488
2011-P-1885,5,1358.01444418
2011-P-0189,5,1326.05707872
2011-P-1894,5,1309.59443732
2011-P-1896,5,1366.35084512
2011-P-1898,5,1214.8961388
2011-P-0019,5,1361.17905873
2011-P-1903,5,1370.06328488
2011-P-1904,2,955.355906661
2011-P-1905,2,947.972483529
2011-P-1907,5,1377.92294648
2011-P-0191,5,1394.62010448
2011-P-1912,2,879.912705964
2011-P-1913,5,1308.57533327
2011-P-1919,5,1384.6611425
2011-P-0192,5,1335.75484376
2011-P-1923,5,1324.9753153
2011-P-1924,5,1317.04087026
2011-P-1926,5,1351.20979966
2011-P-1927,5,1389.3796154
2011-P-1929,5,1357.5142683
2011-P-1932,5,1313.83010784
2011-P-1933,5,1329.63444809
2011-P-1939,5,1187.77349778
2011-P-1941,2,969.469546969
2011-P-1946,5,1350.40433201
2011-P-1947,5,1265.59202779
2011-P-1948,5,1360.6069133
2011-P-1949,2,957.252781201
2011-P-1951,2,781.025743855
2011-P-1952,5,1381.54709864
2011-P-1955,5,1408.75578565
2011-P-1956,5,1391.84991562
2011-P-1958,5,1382.92517101
2011-P-1959,5,1370.0140518
2011-P-1961,5,1379.21288343
2011-P-1962,5,1264.17485152
2011-P-1964,5,1328.18058023
2011-P-0197,5,1321.36815273
2011-P-1970,5,1358.53755869
2011-P-1971,5,1342.1725565
2011-P-1975,2,975.916072963
2011-P-1976,5,1356.75253887
2011-P-1978,5,1348.28527332
2011-P-1979,5,1373.59449307
2011-P-1982,2,803.399807298
2011-P-1986,5,1295.98963813
2011-P-1987,5,1355.43203475
2011-P-1988,5,1396.0588722
2011-P-1989,5,1347.55440309
2011-P-1992,2,982.831232678
2011-P-1993,5,1363.35245928
2011-P-1995,5,1398.48548802
2011-P-0020,5,1359.86081243
2011-P-0200,2,919.744550081
2011-P-2005,5,1358.90542603
2011-P-2006,5,1406.14007258
2011-P-2007,2,916.448623991
2011-P-0201,2,973.818354246
2011-P-2011,5,1382.50673212
2011-P-2018,5,1302.01020801
2011-P-2021,2,969.766728599
2011-P-2022,5,1383.98564802
2011-P-2023,5,1312.20226119
2011-P-2026,5,1370.649014
2011-P-2029,5,1280.51108125
2011-P-2036,5,1282.24993913
2011-P-2037,2,935.386747786
2011-P-2039,5,1366.35716353
2011-P-0204,2,942.377499364
2011-P-2040,5,1332.97730761
2011-P-2046,2,960.023127634
2011-P-2047,5,1341.82887737
2011-P-2048,5,1408.65869188
2011-P-2049,5,1343.08614694
2011-P-0205,5,1359.50028654
2011-P-2051,5,1392.23967825
2011-P-2055,5,1355.85858234
2011-P-0206,2,974.53307203
2011-P-2062,5,1279.38568774
2011-P-2063,2,986.052274227
2011-P-2065,5,1296.05083131
2011-P-0207,5,1356.28402452
2011-P-2071,5,1323.3527238
2011-P-2074,2,977.824034963
2011-P-2076,5,1271.75425915
2011-P-2077,2,955.43965455
2011-P-0208,5,1410.03056096
2011-P-2082,5,1323.19583017
2011-P-0209,5,1151.99564306
2011-P-2091,2,955.263420062
2011-P-2096,2,948.321703657
2011-P-2099,5,1371.1240949
2011-P-0210,5,1293.76957352
2011-P-2100,5,1384.57995993
2011-P-2101,5,1400.69933749
2011-P-2102,5,1346.9676371
2011-P-2107,5,1353.60661591
2011-P-2117,2,841.120301351
2011-P-0212,5,1204.60924738
2011-P-2120,5,1365.60683241
2011-P-2123,5,1341.68924074
2011-P-0213,5,1334.75518202
2011-P-2130,5,1372.04449059
2011-P-2131,5,1317.39296058
2011-P-2132,5,1239.5444591
2011-P-2133,5,1340.49121914
2011-P-2135,5,1299.68594033
2011-P-2136,2,830.829085428
2011-P-2142,2,967.030331397
2011-P-2147,2,974.260850164
2011-P-2148,5,1285.86769621
2011-P-0215,5,1348.85200098
2011-P-2150,2,966.908000427
2011-P-2152,5,1335.34793909
2011-P-2157,2,880.414898739
2011-P-2161,5,1369.5615138
2011-P-2162,5,1311.94471825
2011-P-2164,2,963.805492197
2011-P-2165,5,1392.27884845
2011-P-2166,2,945.551500202
2011-P-2168,5,1271.46122294
2011-P-2169,2,978.118042644
2011-P-2170,5,1395.73498786
2011-P-2172,5,1344.75497218
2011-P-0218,5,1407.76076228
2011-P-0222,5,1337.42622949
2011-P-0228,2,984.935547429
2011-P-0229,2,959.937508154
2011-P-0230,2,972.203577721
2011-P-0234,5,1399.33169819
2011-P-0238,2,966.409848248
2011-P-0239,5,1259.68666315
2011-P-0024,5,1404.39949929
2011-P-0240,5,1338.49580516
2011-P-0025,5,1382.11115582
2011-P-0258,5,1308.45460128
2011-P-0260,5,1343.92693312
2011-P-0261,2,973.607225759
2011-P-0262,5,1303.63728898
2011-P-0265,2,918.340197314
2011-P-0266,5,1327.20561282
2011-P-0267,2,960.267949168
2011-P-0027,5,1238.62530133
2011-P-0270,5,1331.72161396
2011-P-0271,2,980.233071535
2011-P-0272,5,1387.4847206
2011-P-0275,5,1302.39553682
2011-P-0277,2,969.046032926
2011-P-0278,5,1310.07230365
2011-P-0279,5,1347.05892652
2011-P-0028,5,1399.15595239
2011-P-0280,5,1278.51045897
2011-P-0284,2,936.230538428
2011-P-0285,5,1349.65308001
2011-P-0296,5,1378.81584965
2011-P-0297,2,955.702692757
2011-P-0003,5,1331.24231488
2011-P-0030,5,1340.01398823
2011-P-0304,5,1315.30268875
2011-P-0311,5,1369.82268058
2011-P-0315,5,1221.32847695
2011-P-0032,5,1346.47219967
2011-P-0033,2,931.267039597
2011-P-0330,5,1132.51547311
2011-P-0337,5,1375.32063571
2011-P-0339,2,904.332905756
2011-P-0341,5,1391.95558205
2011-P-0346,3,1423.1347502
2011-P-0352,5,1383.77246365
2011-P-0353,5,1281.32046005
2011-P-0360,2,937.293133212
2011-P-0361,5,1344.11908499
2011-P-0362,5,1319.62594594
2011-P-0363,5,1391.09651507
2011-P-0365,5,1388.956579
2011-P-0366,2,979.279711964
2011-P-0367,5,1374.8817948
2011-P-0368,5,1388.01344334
2011-P-0369,2,959.908550609
2011-P-0370,2,972.28778774
2011-P-0373,5,1349.98935944
2011-P-0374,5,1295.81265316
2011-P-0375,5,1352.32492794
2011-P-0378,5,1306.60744234
2011-P-0379,5,1281.641229
2011-P-0038,5,1331.42827141
2011-P-0382,5,1355.56402457
2011-P-0383,5,1339.61843438
2011-P-0386,5,1343.26817257
2011-P-0039,2,795.80885445
2011-P-0398,2,978.218214779
2011-P-0399,2,950.74468483
2011-P-0004,5,1353.92350051
2011-P-0405,5,1375.36974921
2011-P-0406,5,1344.79597519
2011-P-0041,5,1344.34275454
2011-P-0411,5,1047.36182137
2011-P-0414,5,1386.70263284
2011-P-0042,5,1369.34500852
2011-P-0420,2,930.256911445
2011-P-0421,5,1363.87302877
2011-P-0426,5,1247.1134448
2011-P-0427,2,736.610954905
2011-P-0043,5,1355.1871331
2011-P-0434,5,1332.46146498
2011-P-0435,2,846.700406008
2011-P-0436,5,1363.60010851
2011-P-0440,5,1355.82694168
2011-P-0448,5,1302.94273074
2011-P-0449,5,1393.76658496
2011-P-0455,2,912.189202523
2011-P-0456,5,1340.56098437
2011-P-0457,2,631.468040508
2011-P-0046,5,1359.13157038
2011-P-0468,5,1329.81553461
2011-P-0047,2,889.821281408
2011-P-0472,5,1334.62463894
2011-P-0476,5,1391.69261863
2011-P-0477,5,1351.2709103
2011-P-0478,5,1361.14565433
2011-P-0479,5,1368.47252504
2011-P-0480,2,875.499576117
2011-P-0481,5,1295.59598968
2011-P-0485,5,1374.11702079
2011-P-0486,5,1338.98057238
2011-P-0492,5,1369.74586608
2011-P-0497,2,848.065922312
2011-P-0050,5,1375.21071725
2011-P-0506,5,1407.88908179
2011-P-0507,5,1129.31021754
2011-P-0051,5,1401.18130298
2011-P-0511,5,1317.06264584
2011-P-0512,5,1370.97192996
2011-P-0513,5,1325.00285986
2011-P-0519,5,1326.86703362
2011-P-0522,5,1374.51952483
2011-P-0523,5,1404.57760295
2011-P-0525,5,1377.93676863
2011-P-0526,5,910.0103731
2011-P-0528,5,1409.30284397
2011-P-0537,5,1370.95150211
2011-P-0543,5,1348.4169496
2011-P-0546,2,980.955098109
2011-P-0547,2,661.171022882
2011-P-0548,5,1386.38943941
2011-P-0549,2,981.218580962
2011-P-0550,5,1312.23173012
2011-P-0056,2,928.959609185
2011-P-0561,5,1403.95735502
2011-P-0566,2,907.424582824
2011-P-0568,5,1324.40559954
2011-P-0057,5,1331.05258364
2011-P-0570,5,1392.58573855
2011-P-0571,5,1190.56138628
2011-P-0573,5,1378.48973821
2011-P-0578,5,1387.60653981
2011-P-0058,2,963.894227158
2011-P-0586,5,1379.01396003
2011-P-0587,5,1337.31054291
2011-P-0588,5,1394.61536685
2011-P-0590,5,1368.29151674
2011-P-0591,5,1381.69167206
2011-P-0592,5,1337.76274442
2011-P-0598,2,725.688360417
2011-P-0006,2,882.908305001
2011-P-0060,5,1217.92350934
2011-P-0603,5,1353.96803925
2011-P-0606,5,1364.59295633
2011-P-0607,5,1332.4458169
2011-P-0608,2,897.178727225
2011-P-0609,5,1291.45478347
2011-P-0061,5,1284.22923329
2011-P-0615,3,1337.17211063
2011-P-0619,5,1361.60196236
2011-P-0624,2,839.01773588
2011-P-0625,2,977.742367785
2011-P-0630,2,722.020795303
2011-P-0633,5,1159.74184619
2011-P-0634,2,765.734505226
2011-P-0635,5,1251.87600346
2011-P-0636,2,934.126255518
2011-P-0640,5,1310.9989526
2011-P-0642,5,1271.43123272
2011-P-0643,5,1334.99007275
2011-P-0648,5,1323.41392476
2011-P-0651,5,1404.48317021
2011-P-0652,5,1270.76972597
2011-P-0653,2,987.678859883
2011-P-0654,5,1371.58420283
2011-P-0656,5,1321.1325828
2011-P-0066,5,1325.58527132
2011-P-0664,5,1312.43077776
2011-P-0666,5,1253.25544128
2011-P-0673,5,1365.99940464
2011-P-0675,5,1346.93244092
2011-P-0679,2,967.836735722
2011-P-0068,5,1366.05789529
2011-P-0680,2,968.522029833
2011-P-0681,5,1382.57982745
2011-P-0682,5,1286.29114303
2011-P-0687,5,1375.91477632
2011-P-0688,5,1319.57651641
2011-P-0700,5,1366.51311651
2011-P-0702,5,1352.49943984
2011-P-0706,5,1392.91818218
2011-P-0709,5,1312.43874358
2011-P-0722,5,1364.41539812
2011-P-0726,5,1356.97473822
2011-P-0728,5,1353.43714526
2011-P-0073,5,1314.80014663
2011-P-0733,2,956.214792586
2011-P-0074,5,1310.28120404
2011-P-0746,5,1352.55714396
2011-P-0751,5,1366.46843556
2011-P-0752,5,1376.87729867
2011-P-0754,5,1291.5516208
2011-P-0758,5,1377.99508749
2011-P-0764,5,1307.07176134
2011-P-0077,5,1334.97412229
2011-P-0771,2,800.762886376
2011-P-0772,2,770.096350604
2011-P-0773,5,1374.41229991
2011-P-0781,5,1246.32179211
2011-P-0784,5,1386.58529923
2011-P-0786,2,966.405867786
2011-P-0079,5,1317.17499401
2011-P-0801,2,951.662366809
2011-P-0807,5,1348.43750079
2011-P-0081,5,1353.21361034
2011-P-0812,5,1368.89497519
2011-P-0816,5,1194.14846677
2011-P-0817,5,1274.29878224
2011-P-0825,5,1388.01592119
2011-P-0083,5,1388.63907483
2011-P-0830,5,1305.98649085
2011-P-0831,2,957.639793224
2011-P-0833,5,1344.32713433
2011-P-0835,5,1374.42201924
2011-P-0838,5,1398.67242516
2011-P-0839,5,1411.81915202
2011-P-0084,5,1365.61425163
2011-P-0842,5,1371.42260089
2011-P-0843,2,879.811752597
2011-P-0846,5,1323.39401857
2011-P-0847,5,1338.3208594
2011-P-0849,5,1385.37938359
2011-P-0851,5,1297.82020379
2011-P-0852,5,1336.22382933
2011-P-0856,5,1291.4774116
2011-P-0857,5,1262.74225523
2011-P-0862,5,1343.7930306
2011-P-0863,5,1315.41944512
2011-P-0871,5,1316.36863818
2011-P-0873,5,1212.20351388
2011-P-0876,2,954.79749163
2011-P-0877,2,969.770892581
2011-P-0878,5,1270.62170357
2011-P-0880,5,1309.42761876
2011-P-0882,5,1343.98096781
2011-P-0888,5,1382.58594858
2011-P-0889,5,1352.05144489
2011-P-0890,5,1346.29884416
2011-P-0891,5,1331.09043219
2011-P-0893,5,1376.64474872
2011-P-0090,5,1396.56690006
2011-P-0900,2,967.419379372
2011-P-0903,2,815.909741026
2011-P-0905,5,1398.86555888
2011-P-0907,5,1374.86885081
2011-P-0909,2,918.354264533
2011-P-0912,5,1329.89714604
2011-P-0913,2,974.300830392
2011-P-0092,2,912.389296572
2011-P-0921,5,1356.45313619
2011-P-0922,5,1394.06503041
2011-P-0942,2,954.641704067
2011-P-0945,2,963.726975579
2011-P-0947,5,1292.43793772
2011-P-0950,5,1356.23935527
2011-P-0951,5,1327.6349071
2011-P-0954,2,966.943775549
2011-P-0962,5,1325.61176739
2011-P-0963,5,1358.73442223
2011-P-0965,2,969.045579067
2011-P-0966,5,1370.33752621
2011-P-0973,2,961.046622921
2011-P-0974,5,1306.95902337
2011-P-0979,5,1376.58818862
2011-P-0980,2,959.236677367
2011-P-0981,5,1346.4545351
2011-P-0982,5,1295.46458399
2011-P-0986,5,1298.03619355
2011-P-0992,5,1359.95806139
2011-P-0993,2,938.124082009
2011-P-0994,2,917.728396782
2011-P-0995,5,1381.58884247
2011-P-0996,5,1319.3377823
2011-P-0997,5,1376.33786702
2012-P-0010,5,1351.42345196
2012-P-0100,5,1211.03428656
2012-P-1003,5,1321.29551159
2012-P-1004,5,1311.6439573
2012-P-1006,5,1299.45511673
2012-P-1008,5,1163.57020577
2012-P-1009,5,1081.59488188
2012-P-1015,5,1344.27745929
2012-P-1024,5,1358.22114888
2012-P-1027,5,1353.14713618
2012-P-1028,5,1343.73956128
2012-P-1031,5,1327.30755789
2012-P-1032,5,1364.06192093
2012-P-1033,5,1379.5497505
2012-P-1034,5,1083.07136487
2012-P-1040,2,962.743611883
2012-P-1041,2,948.945173164
2012-P-1042,2,977.778436867
2012-P-1044,5,1336.51220424
2012-P-1048,5,1350.58848158
2012-P-0105,2,787.51134043
2012-P-1050,5,1347.14548041
2012-P-1056,5,1389.73737059
2012-P-1057,2,965.383234376
2012-P-1059,5,1321.18656527
2012-P-0106,5,1352.6282088
2012-P-1062,5,1070.64850008
2012-P-1064,5,1377.44611902
2012-P-1065,5,1316.72825892
2012-P-1068,5,1333.10032321
2012-P-1070,5,1395.84239546
2012-P-1073,2,943.802422601
2012-P-1078,5,1288.63823965
2012-P-0108,2,959.660705406
2012-P-1081,5,1324.9059757
2012-P-1082,5,1378.73720606
2012-P-1083,2,966.58370345
2012-P-1084,2,969.273830247
2012-P-1087,5,1288.78909572
2012-P-1094,5,1241.76848307
2012-P-1096,5,1277.66445999
2012-P-1097,5,1352.87443991
2012-P-1098,4,1071.02616379
2012-P-1100,5,1307.44842071
2012-P-1107,5,1388.70046148
2012-P-1108,5,1345.9871613
2012-P-1109,5,1409.09082058
2012-P-1113,4,1151.99921764
2012-P-1126,2,972.249264
2012-P-1130,5,1290.80081139
2012-P-1134,5,1402.25779096
2012-P-1135,5,1384.5537518
2012-P-1136,5,1335.38957361
2012-P-1139,5,1394.68460148
2012-P-0114,5,1302.56604319
2012-P-0115,5,1291.65819241
2012-P-1152,5,1253.26830189
2012-P-1155,2,957.518739417
2012-P-1159,5,1351.73515357
2012-P-1160,5,1400.0673863
2012-P-1161,5,1292.59448954
2012-P-1163,5,1116.65104653
2012-P-1167,5,1321.17872915
2012-P-1168,2,966.58059411
2012-P-0117,5,1310.49890154
2012-P-1172,5,1348.74789899
2012-P-1174,5,1335.68965897
2012-P-0118,5,1257.96366112
2012-P-1180,5,1336.22920688
2012-P-1182,5,1101.06709863
2012-P-1183,5,1073.16496495
2012-P-1186,5,1320.09686343
2012-P-1189,2,984.646835335
2012-P-0119,5,1279.98484842
2012-P-1190,5,1346.92443854
2012-P-1191,5,1238.71697366
2012-P-0012,5,1346.5236301
2012-P-0120,5,1334.08762477
2012-P-1203,5,1296.02545229
2012-P-1204,5,1386.63289627
2012-P-1205,2,987.730356239
2012-P-1206,5,1256.57879356
2012-P-1208,5,1282.45512463
2012-P-1215,2,970.625690254
2012-P-1226,5,1297.82914787
2012-P-1228,5,1355.49003219
2012-P-0124,5,1279.10440295
2012-P-1240,4,899.905996691
2012-P-1241,5,1296.28467103
2012-P-1249,5,1178.20719791
2012-P-0125,5,1319.90546001
2012-P-1255,5,1377.44137508
2012-P-1257,2,942.350587135
2012-P-1260,5,1294.69690694
2012-P-1261,5,1259.70642556
2012-P-1265,5,1183.38402352
2012-P-1266,5,1279.84101908
2012-P-1268,5,1363.24343016
2012-P-1271,5,1363.17486478
2012-P-1274,5,1187.5323507
2012-P-1277,5,1380.45457428
2012-P-1278,5,1390.22384204
2012-P-0128,5,1347.70383768
2012-P-1288,5,1169.60245455
2012-P-1289,2,964.167874902
2012-P-1291,5,1305.19700746
2012-P-1295,5,1327.55122496
2012-P-1298,4,1071.57658103
2012-P-1299,5,1285.646994
2012-P-0013,2,968.735618477
2012-P-1300,2,956.252487868
2012-P-1301,4,1097.6195478
2012-P-1304,5,1214.06026747
2012-P-1305,5,1332.380847
2012-P-1306,5,1217.90374388
2012-P-0131,5,1315.69489232
2012-P-1315,2,958.452832355
2012-P-1317,2,920.349035862
2012-P-0132,2,932.31484136
2012-P-1323,5,1352.22532925
2012-P-1330,2,947.97069754
2012-P-1337,2,978.750306122
2012-P-1341,2,961.319450756
2012-P-1343,5,1357.22707879
2012-P-1344,5,1344.85079841
2012-P-1349,2,969.346618804
2012-P-1356,2,957.354231655
2012-P-1358,2,949.796793402
2012-P-0136,5,1274.80446099
2012-P-1363,5,1351.54032472
2012-P-1368,5,1359.69922269
2012-P-1369,5,1291.2757793
2012-P-1376,4,1073.53229192
2012-P-1377,5,1250.67868391
2012-P-1378,2,959.586644885
2012-P-1379,5,1297.06166147
2012-P-1380,5,1315.57610928
2012-P-1382,5,1399.4231781
2012-P-1386,5,1069.36820625
2012-P-1392,5,1316.34253429
2012-P-1393,5,1308.68787874
2012-P-1395,5,1368.26181194
2012-P-0014,5,1295.40410501
2012-P-1400,5,1354.98656724
2012-P-1407,5,1316.32648631
2012-P-1408,5,1398.09233175
2012-P-1409,5,1276.86707313
2012-P-0141,5,1365.67575088
2012-P-1412,5,1285.34849859
2012-P-1413,5,1248.2466728
2012-P-1416,2,957.579000769
2012-P-1421,5,1316.7521883
2012-P-1423,5,1333.95843093
2012-P-1424,2,911.119279013
2012-P-1432,2,962.928060734
2012-P-1433,5,1277.37624062
2012-P-1437,4,1155.54977143
2012-P-1443,5,1258.6712882
2012-P-1444,2,924.261056286
2012-P-1448,5,1126.89270989
2012-P-1454,2,959.273344562
